"stop_code","stop_name","address","routes","url"
"267","Trạm xe bus 135 Tổ 3 (Đối diện trường mầm non Sao Mai - Kiều Mai) - Đường 32","","20A, 20B, 29, 32, 70A, 70B, 73","https://xebuyt.net/259-135-to-3-doi-dien-truong-mam-non-sao-mai-kieu-mai-duong-32"
"QTB 110","Trạm xe buýt [QTB 110] Siêu thị Maximark Cộng Hòa, Quận Tân Bình","60 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/259-sieu-thi-maximark-cong-hoa"
"2590","Trạm xe bus Ban QLDA Huyện Sóc Sơn - số 40 đường Núi Đôi tổ 4 Thị trấn Sóc Sơn","","56A, 56B, 56C","https://xebuyt.net/2590-ban-qlda-huyen-soc-son-so-40-duong-nui-doi-to-4-thi-tran-soc-son"
"QTP 104","Trạm xe buýt [QTP 104] Trạm Tân Kỳ Tân Quý, Quận Tân Phú","11B Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2590-tram-tan-ky-tan-quy"
"2591","Trạm xe bus Công ty Nam Sơn - số 122 đường Núi Đôi","","56A, 56B, 56C","https://xebuyt.net/2591-cong-ty-nam-son-so-122-duong-nui-doi"
"QTP 099","Trạm xe buýt [QTP 099] Trạm y tế  P.Tân Quý, Quận Tân Phú","71  Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 69","https://xebuyt.net/2591-tram-y-te-p-tan-quy"
"2592","Trạm xe bus Đầu B: Bắc Phú (Bưu điện xã Bắc Phú) 56C","","56C","https://xebuyt.net/2592-dau-b-bac-phu-buu-dien-xa-bac-phu-56c"
"QTP 088","Trạm xe buýt [QTP 088] Trạm Nhà Thờ Họ Tộc Nguyễn, Quận Tân Phú","395-397 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 51, 69","https://xebuyt.net/2592-tram-nha-tho-ho-toc-nguyen"
"56A","Trạm xe bus Số nhà 73 đường Núi Đôi","","56A, 56B, 56C","https://xebuyt.net/2593-so-nha-73-duong-nui-doi"
"QTP 101","Trạm xe buýt [QTP 101] Trạm Ngã 4 Gò Dầu- Tân Quý, Quận Tân Phú","135 Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 69","https://xebuyt.net/2593-tram-nga-4-go-dau-tan-quy"
"2594","Trạm xe bus Nhà máy cơ khí Gia Lâm","","59","https://xebuyt.net/2594-nha-may-co-khi-gia-lam"
"QTP 090","Trạm xe buýt [QTP 090] Trạm Xăng, Quận Tân Phú","295 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 69","https://xebuyt.net/2594-tram-xang"
"QTP 103","Trạm xe buýt [QTP 103] Đỗ Công Tường, Quận Tân Phú","77 Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2595-do-cong-tuong"
"2595","Trạm xe bus Trường THCS Cổ Bi","","59","https://xebuyt.net/2595-truong-thcs-co-bi"
"QTP 091","Trạm xe buýt [QTP 091] Trạm Đường Số 27, Quận Tân Phú","235 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 69","https://xebuyt.net/2596-tram-duong-so-27"
"59","Trạm xe bus Tường rào chợ Vàng - Cổ Bi","","59","https://xebuyt.net/2596-tuong-rao-cho-vang-co-bi"
"59","Trạm xe bus Đối diện trường Mầm non Phúc Lợi - Đê Vàng","","59","https://xebuyt.net/2597-doi-dien-truong-mam-non-phuc-loi-de-vang"
"QTP 089","Trạm xe buýt [QTP 089] Showroom otô, Quận Tân Phú","343-345 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 51, 69","https://xebuyt.net/2597-showroom-oto"
"QTP 092","Trạm xe buýt [QTP 092] Trạm Lê Trọng Tấn, Quận Tân Phú","153 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 69","https://xebuyt.net/2598-tram-le-trong-tan"
"59","Trạm xe bus Ủy ban nhân dân phường Phúc Lợi","","59","https://xebuyt.net/2598-uy-ban-nhan-dan-phuong-phuc-loi"
"59","Trạm xe bus Đối diện Nhà máy cơ khí Gia Lâm","","59","https://xebuyt.net/2599-doi-dien-nha-may-co-khi-gia-lam"
"QTP 178","Trạm xe buýt [QTP 178] TT vh Tân Phú, Quận Tân Phú","72 Dương Đức Hiền, Quận Tân Phú, Tp.Hồ Chí Minh","16, 32, 48","https://xebuyt.net/2599-tt-vh-tan-phu"
"Q1 137","Trạm xe buýt [Q1 137] KTX Trần Hưng Đạo, Quận 1","135 Trần Hưng Đạo, Quận 1, Tp.Hồ Chí Minh","01, 45, 56, 96, 139, 152","https://xebuyt.net/26-ktx-tran-hung-dao"
"31","Trạm xe bus Số 325 Âu Cơ","","31, 55A, 55B, 58","https://xebuyt.net/26-so-325-au-co"
"268","Trạm xe bus Đối diện Cty CP chế tạo điện cơ Hà Nội - Đường 32","","20A, 20B, 29, 32, 57, 70A, 70B, 73","https://xebuyt.net/260-doi-dien-cty-cp-che-tao-dien-co-ha-noi-duong-32"
"QTB 111","Trạm xe buýt [QTB 111] Nhà hát Quân Đội, Quận Tân Bình","138 (Kế nhà hát Quân đội) Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/260-nha-hat-quan-doi"
"59","Trạm xe bus Đối diện trường THCS Cổ Bi","","59","https://xebuyt.net/2600-doi-dien-truong-thcs-co-bi"
"QTP 060","Trạm xe buýt [QTP 060] Trạm Đầu Lê Trọng Tấn, Quận Tân Phú","8A-8B Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 69","https://xebuyt.net/2600-tram-dau-le-trong-tan"
"2601","Trạm xe bus Gần đường vào Đình Chùa Vàng - Cổ Bi","","59","https://xebuyt.net/2601-gan-duong-vao-dinh-chua-vang-co-bi"
"QTP 173","Trạm xe buýt [QTP 173] Trạm Bơm, Quận Tân Phú","71 Lưu Chí Hiếu, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2601-tram-bom"
"2602","Trạm xe bus Qua cổng làng văn hóa Đình Chùa Vàng - Cổ Bi","","59","https://xebuyt.net/2602-qua-cong-lang-van-hoa-dinh-chua-vang-co-bi"
"QTP 061","Trạm xe buýt [QTP 061] Trường Cao Đẳng Công Nghệ Thực Phẩm, Quận Tân Phú","142-144 Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 48, 69","https://xebuyt.net/2602-truong-cao-dang-cong-nghe-thuc-pham"
"59","Trạm xe bus Gần gầm cầu vượt Quốc lộ 1 - Đê Vàng","","59","https://xebuyt.net/2603-gan-gam-cau-vuot-quoc-lo-1-de-vang"
"QTP 174","Trạm xe buýt [QTP 174] Trạm cuối D9, Quận Tân Phú","12-13 Lưu Chí Hiếu, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2603-tram-cuoi-d9"
"QTP 177","Trạm xe buýt [QTP 177] Lê Trọng Tấn, Quận Tân Phú","Kế 16 Dương Đức Hiền, Quận Tân Phú, Tp.Hồ Chí Minh","16, 32, 48","https://xebuyt.net/2604-le-trong-tan"
"2604","Trạm xe bus Qua gầm cầu vượt Quốc lộ 1 - Đê Vàng","","59","https://xebuyt.net/2604-qua-gam-cau-vuot-quoc-lo-1-de-vang"
"QTB 018","Trạm xe buýt [QTB 018] Nhà máy hóa chất Tân Bình, Quận Tân Bình","Đối diện nhà máy hóa chất Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2605-nha-may-hoa-chat-tan-binh"
"2605","Trạm xe bus UBND Phường Phúc Lợi - Đê Vàng","","59","https://xebuyt.net/2605-ubnd-phuong-phuc-loi-de-vang"
"2606","Trạm xe bus Đối diện trường THPT Phúc Lợi - Ngõ 115 Phúc Lợi","","59","https://xebuyt.net/2606-doi-dien-truong-thpt-phuc-loi-ngo-115-phuc-loi"
"QGV 098","Trạm xe buýt [QGV 098] Trường Cao đẳng Du Lịch, Quận Gò Vấp","162 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2606-truong-cao-dang-du-lich"
"QTB 017","Trạm xe buýt [QTB 017] Chung cư Phúc Yên, Quận Tân Bình","8 (14/32) Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2607-chung-cu-phuc-yen"
"59","Trạm xe bus Qua lối vào Đình, Chùa Hội Xá - Phúc Lợi","","59","https://xebuyt.net/2607-qua-loi-vao-dinh-chua-hoi-xa-phuc-loi"
"QGVT102","Trạm xe buýt [QGVT102] Cây Xăng dầu Anh Thư, Quận Gò Vấp","80/10B Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2608-cay-xang-dau-anh-thu"
"2608","Trạm xe bus Gần đối diện lối vào Đình, Chùa Hội Xá - Phúc Lợi","","59","https://xebuyt.net/2608-gan-doi-dien-loi-vao-dinh-chua-hoi-xa-phuc-loi"
"59","Trạm xe bus Khu BT6 - KĐT Việt Hưng - Lưu Khánh Đàm","","59","https://xebuyt.net/2609-khu-bt6-kdt-viet-hung-luu-khanh-dam"
"QTB 019","Trạm xe buýt [QTB 019] Nhà thờ Hy Vọng, Quận Tân Bình","72 Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2609-nha-tho-hy-vong"
"269","Trạm xe bus Đình và Miếu Đồng Cổ (Thôn Nguyên Xá) - Đường 32","","20A, 20B, 29, 32, 57, 70A, 70B, 73","https://xebuyt.net/261-dinh-va-mieu-dong-co-thon-nguyen-xa-duong-32"
"QTB 112","Trạm xe buýt [QTB 112] Ngân hàng Quân đội, Quận Tân Bình","Tiệc cưới Hương Sen Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/261-ngan-hang-quan-doi"
"2610","Trạm xe bus Đối diện khu BT6 - KĐT Việt Hưng - Lưu Khánh Đàm","","59","https://xebuyt.net/2610-doi-dien-khu-bt6-kdt-viet-hung-luu-khanh-dam"
"QGV 096","Trạm xe buýt [QGV 096] Trung tâm Y khoa Dân Sinh, Quận Gò Vấp","235 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2610-trung-tam-y-khoa-dan-sinh"
"QGV 101","Trạm xe buýt [QGV 101] Nhà sách Phan Huy Ích, Quận Gò Vấp","332 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2611-nha-sach-phan-huy-ich"
"QGV 102","Trạm xe buýt [QGV 102] Chùa Linh Sơn Hải Tự, Quận Gò Vấp","386 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2612-chua-linh-son-hai-tu"
"QGV 103","Trạm xe buýt [QGV 103] Đường Nguyễn Duy Cung, Quận Gò Vấp","460 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2613-duong-nguyen-duy-cung"
"QGV 084","Trạm xe buýt [QGV 084] Trường An Hội, Quận Gò Vấp","6A-B Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2614-truong-an-hoi"
"QGV 085","Trạm xe buýt [QGV 085] Ngã Ba Cây Trâm, Quận Gò Vấp","50 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2615-nga-ba-cay-tram"
"QGV 086","Trạm xe buýt [QGV 086] Công ty Huê Phong, Quận Gò Vấp","132 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2616-cong-ty-hue-phong"
"2616","Trạm xe bus Đối diện gần UBND xã Tân Minh - Tỉnh lộ 296","","56C","https://xebuyt.net/2616-doi-dien-gan-ubnd-xa-tan-minh-tinh-lo-296"
"QGV 087","Trạm xe buýt [QGV 087] Công ty Huê Phong, Quận Gò Vấp","212 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2617-cong-ty-hue-phong"
"2618","Trạm xe bus Số nhà 190 đường Núi Đôi","","56B, 56C","https://xebuyt.net/2618-so-nha-190-duong-nui-doi"
"QGV 088","Trạm xe buýt [QGV 088] Trúc Phương, Quận Gò Vấp","292 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2618-truc-phuong"
"QGV 090","Trạm xe buýt [QGV 090] Trung tâm Văn hóa Quận Gò Vấp, Quận Gò Vấp","490 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2619-trung-tam-van-hoa-quan-go-vap"
"QTB 113","Trạm xe buýt [QTB 113] Công ty Lô Hội, Quận Tân Bình","184 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/262-cong-ty-lo-hoi"
"57","Trạm xe bus Ngã 3 Ngọc Trục - Đại Mỗ","","57, 77, 89","https://xebuyt.net/262-nga-3-ngoc-truc-dai-mo"
"QGV 089","Trạm xe buýt [QGV 089] Chợ Thạch Đà, Quận Gò Vấp","400 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2620-cho-thach-da"
"56C","Trạm xe bus Qua UBND xã Tân Minh - Tỉnh lộ 296","","56C","https://xebuyt.net/2620-qua-ubnd-xa-tan-minh-tinh-lo-296"
"QGV 092","Trạm xe buýt [QGV 092] Ngã Ba Nhà Đèn, Quận Gò Vấp","778 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 36","https://xebuyt.net/2621-nga-ba-nha-den"
"QGVT078","Trạm xe buýt [QGVT078] Trường TH Lê Thị Hồng Gấm, Quận Gò Vấp","54/11 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 36","https://xebuyt.net/2622-truong-th-le-thi-hong-gam"
"QGV 026","Trạm xe buýt [QGV 026] Nhà Thờ Hà Nội, Quận Gò Vấp","540 Thống Nhất, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 36","https://xebuyt.net/2623-nha-tho-ha-noi"
"QGV 063","Trạm xe buýt [QGV 063] Nhà thờ Trung Bắc, Quận Gò Vấp","777 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2624-nha-tho-trung-bac"
"2624","Trạm xe bus Số 48-50 Âu Cơ","","55A, 55B","https://xebuyt.net/2624-so-48-50-au-co"
"11","Trạm xe bus Gần Ngã 3 cầu Thanh Trì - Nguyễn Đức Thuận","","11, 40A, 40B, 52A","https://xebuyt.net/2625-gan-nga-3-cau-thanh-tri-nguyen-duc-thuan"
"QGV 064","Trạm xe buýt [QGV 064 ] Trường THCS Lý Tự Trọng, Quận Gò Vấp","527 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2625-truong-thcs-ly-tu-trong"
"QGV 066","Trạm xe buýt [QGV 066] Ngã Ba Lê Hoàng Phái, Quận Gò Vấp","353 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2626-nga-ba-le-hoang-phai"
"QGV 056","Trạm xe buýt [QGV 056] Bệnh Viện Gò Vấp, Quận Gò Vấp","642 (194) Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2627-benh-vien-go-vap"
"QGVT057","Trạm xe buýt [QGVT057] Trường THCS Lý Tự Trọng, Quận Gò Vấp","646 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2628-truong-thcs-ly-tu-trong"
"QGV 065","Trạm xe buýt [QGV 065] Bệnh Viện Gò Vấp, Quận Gò Vấp","467 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2629-benh-vien-go-vap"
"QTB 114","Trạm xe buýt [QTB 114] Ngã tư Hoàng Hoa Thám, Quận Tân Bình","304 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/263-nga-tu-hoang-hoa-tham"
"2630","Trạm xe bus Đối diện nhà CT5-ĐN1 KĐT Mỹ Đình I - đường Trần Hữu Dực","","84","https://xebuyt.net/2630-doi-dien-nha-ct5-dn1-kdt-my-dinh-i-duong-tran-huu-duc"
"QGV 055","Trạm xe buýt [QGV 055] Ngã Tư Nguyễn Oanh, Quận Gò Vấp","452 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2630-nga-tu-nguyen-oanh"
"2631","Trạm xe bus Đối diện THCS-THPT Trần Quốc Tuấn","","84","https://xebuyt.net/2631-doi-dien-thcs-thpt-tran-quoc-tuan"
"QGV 058","Trạm xe buýt [QGV 058] Nhà thờ Trung Bắc, Quận Gò Vấp","894 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2631-nha-tho-trung-bac"
"QGV 025","Trạm xe buýt [QGV 025] Nhà Thờ Thái Bình, Quận Gò Vấp","716 Thống Nhất, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 36","https://xebuyt.net/2632-nha-tho-thai-binh"
"2632","Trạm xe bus Trường tiểu học Mỹ Đình 2 - Đối diện 216 đường Mỹ Đình","","84","https://xebuyt.net/2632-truong-tieu-hoc-my-dinh-2-doi-dien-216-duong-my-dinh"
"QGV 075","Trạm xe buýt [QGV 075] Nhà thờ Hợp An, Quận Gò Vấp","671 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 36","https://xebuyt.net/2633-nha-tho-hop-an"
"2633","Trạm xe bus Trước 100m ngã 4 Nguyễn Hoàng - Phạm Hùng (đối diện công ty CP Sông Đà 9)","","84","https://xebuyt.net/2633-truoc-100m-nga-4-nguyen-hoang-pham-hung-doi-dien-cong-ty-cp-song-da-9"
"2634","Trạm xe bus Quảng trường BX Mỹ Đình","","84","https://xebuyt.net/2634-quang-truong-bx-my-dinh"
"QGVT093","Trạm xe buýt [QGVT093] Trường TH Lê Thị Hồng Gấm, Quận Gò Vấp","32/19 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2634-truong-th-le-thi-hong-gam"
"QGV 079","Trạm xe buýt [QGV 079] Chợ Thạch Đà, Quận Gò Vấp","295 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2635-cho-thach-da"
"2635","Trạm xe bus Tổng Cục Hải Quan - đường Dương Đình Nghệ","","84","https://xebuyt.net/2635-tong-cuc-hai-quan-duong-duong-dinh-nghe"
"QGV 080","Trạm xe buýt [QGV 080] Công ty Huê Phong, Quận Gò Vấp","223 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2636-cong-ty-hue-phong"
"2636","Trạm xe bus Đối diện trường mầm non quốc tế Global","","84","https://xebuyt.net/2636-doi-dien-truong-mam-non-quoc-te-global"
"QGV 077","Trạm xe buýt [QGV 077] Trung tâm Văn hóa Quận Gò Vấp, Quận Gò Vấp","14B Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2637-trung-tam-van-hoa-quan-go-vap"
"2637","Trạm xe bus Trường tiểu học Lý Thái Tổ","","84","https://xebuyt.net/2637-truong-tieu-hoc-ly-thai-to"
"2638","Trạm xe bus 119 Yên Lãng","","84","https://xebuyt.net/2638-119-yen-lang"
"QGV 078","Trạm xe buýt [QGV 078] Nhà thờ Thạch Đà, Quận Gò Vấp","385 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2638-nha-tho-thach-da"
"QGV 081","Trạm xe buýt [QGV 081] Ngã Ba Cây Trâm, Quận Gò Vấp","157 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2639-nga-ba-cay-tram"
"89","Trạm xe bus 210 Tây Mỗ","","89","https://xebuyt.net/264-210-tay-mo"
"QTB 115","Trạm xe buýt [QTB 115] Ngã ba Bình Giã, Quận Tân Bình","390 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/264-nga-ba-binh-gia"
"2640","Trạm xe bus 131 Hoàng Văn Thái","","84","https://xebuyt.net/2640-131-hoang-van-thai"
"QGVT085","Trạm xe buýt [QGVT085] Ngã Tư Quag Trung, Quận Gò Vấp","4B Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2640-nga-tu-quag-trung"
"2641","Trạm xe bus CT36 Tower - 24 Lê Trọng Tấn","","84","https://xebuyt.net/2641-ct36-tower-24-le-trong-tan"
"QGV 093","Trạm xe buýt [QGV 093] Đường Nguyễn Duy Cung, Quận Gò Vấp","411 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2641-duong-nguyen-duy-cung"
"84","Trạm xe bus Đối diện đường vào Học viện Khoa học Quân Sự","","84","https://xebuyt.net/2642-doi-dien-duong-vao-hoc-vien-khoa-hoc-quan-su"
"QGV 095","Trạm xe buýt [QGV 095] Nhà sách Phan Huy Ích, Quận Gò Vấp","275 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2642-nha-sach-phan-huy-ich"
"84","Trạm xe bus Đối diện 210 Lê Trọng Tấn","","84","https://xebuyt.net/2643-doi-dien-210-le-trong-tan"
"QGV 082","Trạm xe buýt [QGV 082] Ngã ba Cây Trâm, Quận Gò Vấp","89 Phạm Văn Chiêu, Quận Gò Vấp, Tp.Hồ Chí Minh","32","https://xebuyt.net/2643-nga-ba-cay-tram"
"84","Trạm xe bus Đối diện 160 Lê Trọng Tấn","","84","https://xebuyt.net/2644-doi-dien-160-le-trong-tan"
"QTB 020","Trạm xe buýt [QTB 020] Nhà thờ Hy Vọng, Quận Tân Bình","69 Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2645-nha-tho-hy-vong"
"84","Trạm xe bus Trung tâm Thể thao Văn Hóa Viện Phòng không Không quân - 166B Hoàng Văn Thái","","84","https://xebuyt.net/2645-trung-tam-the-thao-van-hoa-vien-phong-khong-khong-quan-166b-hoang-van-thai"
"QGV 094","Trạm xe buýt [QGV 094] Chùa Linh Sơn Hải Tự, Quận Gò Vấp","12/78 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2646-chua-linh-son-hai-tu"
"QGV 097","Trạm xe buýt [QGV 097] Trường Cao đẳng Du Lịch, Quận Gò Vấp","175 Phan Huy Ích, Quận Gò Vấp, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2647-truong-cao-dang-du-lich"
"84","Trạm xe bus Trường tiểu học Thái Thịnh - số 4 Yên Lãng","","84","https://xebuyt.net/2647-truong-tieu-hoc-thai-thinh-so-4-yen-lang"
"84","Trạm xe bus Đối diện trường tiểu học Lý Thái Tổ - Nguyễn Thị Định","","84","https://xebuyt.net/2648-doi-dien-truong-tieu-hoc-ly-thai-to-nguyen-thi-dinh"
"QTB 021","Trạm xe buýt [QTB 021] Nhà máy hóa chất Tân Bình, Quận Tân Bình","Nhà máy hóa chất  Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2648-nha-may-hoa-chat-tan-binh"
"QTB 022","Trạm xe buýt [QTB 022] Cao ốc Phúc Yên, Quận Tân Bình","31-33 Phan Huy Ích, Quận Tân Bình, Tp.Hồ Chí Minh","32, 95","https://xebuyt.net/2649-cao-oc-phuc-yen"
"84","Trạm xe bus Trường mầm non quốc tế Global","","84","https://xebuyt.net/2649-truong-mam-non-quoc-te-global"
"QTB 116","Trạm xe buýt [QTB 116] Lê Văn Huân, Quận Tân Bình","496 Cộng Hòa, Quận Tân Bình, Tp.Hồ Chí Minh","04, 28, 104, 145","https://xebuyt.net/265-le-van-huan"
"84","Trạm xe bus Đối diện Tổng cục Hải Quan","","84","https://xebuyt.net/2650-doi-dien-tong-cuc-hai-quan"
"QTP 175","Trạm xe buýt [QTP 175] Trạm đầu D9, Quận Tân Phú","Đối diện 14 Lưu Chí Hiếu, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2650-tram-dau-d9"
"84","Trạm xe bus Qua UBND phường Mỹ Đình 1 - đường Mỹ Đình","","84","https://xebuyt.net/2651-qua-ubnd-phuong-my-dinh-1-duong-my-dinh"
"QTP 019","Trạm xe buýt [QTP 019] Trạm Công Ty Ngọc Nghĩa, Quận Tân Phú","Công ty Ngọc Nghĩa Tây Thạnh, Quận Tân Phú, Tp.Hồ Chí Minh","32, 41, 61, 95","https://xebuyt.net/2651-tram-cong-ty-ngoc-nghia"
"QTP 176","Trạm xe buýt [QTP 176] Trạm cuối D9, Quận Tân Phú","Đối diện 71 Lưu Chí Hiếu, Quận Tân Phú, Tp.Hồ Chí Minh","32","https://xebuyt.net/2652-tram-cuoi-d9"
"84","Trạm xe bus Trường THCS-THPT Trần Quốc Tuấn","","84","https://xebuyt.net/2652-truong-thcs-thpt-tran-quoc-tuan"
"84","Trạm xe bus Nhà CT5-ĐN1 KĐT Mỹ Đình I - đường Trần Hữu Dực","","84","https://xebuyt.net/2653-nha-ct5-dn1-kdt-my-dinh-i-duong-tran-huu-duc"
